Category,Category2,Category3,Manufacturer,Product Name,ASIN Code,Description,Image URL,Price,J.Discount Price,K.Stock,L.Tax,M.Status,N.URL,O.Point,P.Point Type,Q.Related Item,R.Related Item,S.Cross Sell,T.Meta Key Words,U.Meta Description,V.Delete Key,W.Cost,X.Price2,Y.Tag,Z.Shipping Fee
Toys & Games,Action Fugures,,To Heart,To Heart 2 - Manaka Komaki PVC Figure,B000E0RB7Q,"High quality PVC figure from Aqua Plus, Manaka comes with a small bench and her left shoe. Standing aprox 5 inches in sitting position, she features a high quality paint job. Comes packaged in a resealable collectors box with full-color pictures.",31HBGWE75NL.jpg/31HBGWE75NL.jpg/31HBGWE75NL.jpg/31HBGWE75NL.jpg/31HBGWE75NL.jpg/31HBGWE75NL.jpg/31HBGWE75NL.jpg,26.5,,100,,1,http://www.amazon.com/To-Heart-Manaka-Komaki-Figure/dp/B000E0RB7Q/ref=sr_1_226?s=toys-and-games&ie=UTF8&qid=1389879009&sr=1-226&keywords=Japan+import&tag=myhawa07-20,1.35,2,,,,Toys & Games/To Heart 2 - Manaka Komaki PVC Figure/To Heart,"High quality PVC figure from Aqua Plus, Manaka comes with a small bench and her left shoe. Standing aprox 5 inches in sitting position, she features a high quality paint job. Comes packaged in a resealable collectors box with full-color pictures.",,,,,
Toys & Games,Action Fugures,,Good Smile Company,Gunslinger Girl Henrietta 1/8 PVC Figure,B000EONUEA,GUNSLINGER GIRL Henrietta (1/8 Scale PVC Figure),41S58Y86YBL.jpg/41D6N5WQ8DL.jpg/41CS9538GXL.jpg//41S58Y86YBL.jpg/41S58Y86YBL.jpg/41S58Y86YBL.jpg,65.68,,100,,1,http://www.amazon.com/Gunslinger-Girl-Henrietta-PVC-Figure/dp/B000EONUEA/ref=sr_1_227?s=toys-and-games&ie=UTF8&qid=1389879009&sr=1-227&keywords=Japan+import&tag=myhawa07-20,1.8,2,,,,Toys & Games/Gunslinger Girl Henrietta 1/8 PVC Figure/Good Smile Company,GUNSLINGER GIRL Henrietta (1/8 Scale PVC Figure),,,,,
Toys & Games,Action Fugures,,Kotobukiya,Shining Wind: Xecty Ein (Military Uniform Version) Ani-Statue,B002X79LBM,"A Kotobukiya Japanese import. The massively popular PlayStation 2 game Shining Wind, the latest in the ""Shining"" series of over 18 games and an anime series, has spawned an entire series of stunning Kotobukiya Ani-Statues. The latest release is an all-new version of Xecty Ein in Military Uniform. One of Baelgard's four guardians, Xecty is an artificial life form created by Hiruda from Celestia's genetic material. While there have been other versions of the popular Xecty before, this is the first time she has appeared in her iconic military uniform. The powerful warrior is captured walking directly toward you with on hand on her hip and the other clutching her soul sword, Sword of Emperors Excelion. Xecty's uniform is recreated with painstaking attention to detail and features an intricate sculpt. The long dark green jacket is covered in subtle clothing details like stitching, folds, and hems. Different layers and straps add additional colors in white, gray, and black. Xecty's facial expression is serene as she looks slightly askance with her huge violet eyes. Sculpted by Hirotoshi Nakamura, Xecty is approximately 8"" tall (in 1/8th scale with the other Shining Wind Ani-Statues).",41IFXepeIzL.jpg/410bu-MWGRL.jpg/41bJTD45c8L.jpg/41mqYKnInrL.jpg/518cnAymLGL.jpg/41ciGnRFUeL.jpg/41WY3rNc2VL.jpg,93,,100,,1,http://www.amazon.com/Shining-Wind-Military-Uniform-Ani-Statue/dp/B002X79LBM/ref=sr_1_228?s=toys-and-games&ie=UTF8&qid=1389879009&sr=1-228&keywords=Japan+import&tag=myhawa07-20,6.975,2,,,,Toys & Games/Shining Wind: Xecty Ein (Military Uniform Version) Ani-Statue/Kotobukiya,"A Kotobukiya Japanese import. The massively popular PlayStation 2 game Shining Wind, the latest in the ""Shining"" series of over 18 games and an anime series, has spawned an entire series of stunning Kotobukiya Ani-Statues. The latest release is an all-new version of Xecty Ein in Military Uniform. One of Baelgard's four guardians, Xecty is an artificial life form created by Hiruda from Celestia's genetic material. While there have been other versions of the popular Xecty before, this is the first time she has appeared in her iconic military uniform. The powerful warrior is captured walking directly toward you with on hand on her hip and the other clutching her soul sword, Sword of Emperors Excelion. Xecty's uniform is recreated with painstaking attention to detail and features an intricate sculpt. The long dark green jacket is covered in subtle clothing details like stitching, folds, and hems. Different layers and straps add additional colors in white, gray, and black. Xecty's facial expression is serene as she looks slightly askance with her huge violet eyes. Sculpted by Hirotoshi Nakamura, Xecty is approximately 8"" tall (in 1/8th scale with the other Shining Wind Ani-Statues).",,,,,
Toys & Games,Action Fugures,,Max Factory,Shining Wind - Seena Bikini Ver. 1/7 PVC Figure,B003AU5LGA,Shining Wind Seena Swimsuit ver. (1/7 Scale PVC Figure),31Rb2Bb2BvaXL.jpg/417tfMhXfBL.jpg/41DIPmiaCsL.jpg/41jERAxljkL.jpg/41GuKm1eO5L.jpg/31cK4h42BDTL.jpg/,148.66,,100,,1,http://www.amazon.com/Shining-Wind-Seena-Bikini-Figure/dp/B003AU5LGA/ref=sr_1_229?s=toys-and-games&ie=UTF8&qid=1389879009&sr=1-229&keywords=Japan+import&tag=myhawa07-20,2.25,2,,,,Toys & Games/Shining Wind - Seena Bikini Ver. 1/7 PVC Figure/Max Factory,Shining Wind Seena Swimsuit ver. (1/7 Scale PVC Figure),,,,,
Toys & Games,Action Fugures,,Kotobukiya,Kotobukiya Magical Girl Lyrical Nanoha The Movie 1st: Nanoha Takamachi (Everyday Wear Version) Ani-Statue,B004AATFE8,"A Kotobukiya Japanese import. The main character of the hit property Magical Girl Lyrical Nanoha, Nanoha Takamachi is a spirited young girl who accidentally stumbles upon a magic user from another planet in The Movie 1st. Through her adventures she learns that she too has magical abilities. Until that fateful day Nanoha was just a (mostly) ordinary girl, attending school and hanging out with her friends. Dressed in her ""everyday wear,"" the young mage happily skips on her way. Nanoha's school outfit consists of two layered shirts, a short skirt, thigh stockings, socks, and shoes. In her unique style these articles are multi-colored in white, purple, pink, and red, and on top of all that she wears black hair ties and her powerful red jewel necklace. The expression on Nanoha's cute face is pure innocent happiness, a trait that has made her one of the most popular Japanese anime characters in recent years. The schoolgirl comes equipped with her Raising Heart wand and Fate's ribbon, as well as interchangeable parts let you display her in Device Mode. Nanoha stands 6 _ｽ "" tall (1/8 scale) atop an exclusive base.",41cq0Z41aHL.jpg/41cq0Z41aHL.jpg/41cq0Z41aHL.jpg/41cq0Z41aHL.jpg/41cq0Z41aHL.jpg/41cq0Z41aHL.jpg/41cq0Z41aHL.jpg,51.93,,100,,1,http://www.amazon.com/Kotobukiya-Magical-Lyrical-Nanoha-Movie/dp/B004AATFE8/ref=sr_1_231?s=toys-and-games&ie=UTF8&qid=1389879009&sr=1-231&keywords=Japan+import&tag=myhawa07-20,4.32,2,,,,Toys & Games/Kotobukiya Magical Girl Lyrical Nanoha The Movie 1st: Nanoha Takamachi (Everyday Wear Version) Ani-Statue/Kotobukiya,"A Kotobukiya Japanese import. The main character of the hit property Magical Girl Lyrical Nanoha, Nanoha Takamachi is a spirited young girl who accidentally stumbles upon a magic user from another planet in The Movie 1st. Through her adventures she learns that she too has magical abilities. Until that fateful day Nanoha was just a (mostly) ordinary girl, attending school and hanging out with her friends. Dressed in her ""everyday wear,"" the young mage happily skips on her way. Nanoha's school outfit consists of two layered shirts, a short skirt, thigh stockings, socks, and shoes. In her unique style these articles are multi-colored in white, purple, pink, and red, and on top of all that she wears black hair ties and her powerful red jewel necklace. The expression on Nanoha's cute face is pure innocent happiness, a trait that has made her one of the most popular Japanese anime characters in recent years. The schoolgirl comes equipped with her Raising Heart wand and Fate's ribbon, as well as interchangeable parts let you display her in Device Mode. Nanoha stands 6 _ｽ "" tall (1/8 scale) atop an exclusive base.",,,,,
Toys & Games,Action Fugures,,Animewild,Max Factory - Sekirara statuette PVC 1/7 Izumi Shizuno 23 cm,B0088LY068,From the video game 'Sekirara' comes this great 1/7-scale PVC statue of Izumi Shizuno. It stands approx. 23 cm tall and comes with base in a window box packaging.,41xjbiSB9yL.jpg/41YRVdpqHGL.jpg/41BwBuHflIL.jpg/41AHpjLgYdL.jpg/41dPxTdPxpL.jpg/413ZzwACRlL.jpg/41cESRG1IgL.jpg,55.29,,100,,1,http://www.amazon.com/Max-Factory-Sekirara-statuette-Shizuno/dp/B0088LY068/ref=sr_1_232?s=toys-and-games&ie=UTF8&qid=1389879009&sr=1-232&keywords=Japan+import&tag=myhawa07-20,6.12,2,,,,Toys & Games/Max Factory - Sekirara statuette PVC 1/7 Izumi Shizuno 23 cm/Animewild,From the video game 'Sekirara' comes this great 1/7-scale PVC statue of Izumi Shizuno. It stands approx. 23 cm tall and comes with base in a window box packaging.,,,,,
Toys & Games,Action Fugures,,Megahouse,Space Battleship Yamato 2199 Yamato Girls Collection Misaki Yuria Pilot Suit Version PVC Figure,B00D6AQSAC,Japan Import,31I43OWXRYL.jpg/412rFiR3rSL.jpg/312BsXmmoH4L.jpg/41xqXwv4YYL.jpg/31HfbykuQXL.jpg/413pNUUjU7L.jpg/414I2B2gMOjL.jpg,40.94,,100,,1,http://www.amazon.com/Battleship-Yamato-Collection-Misaki-Version/dp/B00D6AQSAC/ref=sr_1_233?s=toys-and-games&ie=UTF8&qid=1389879009&sr=1-233&keywords=Japan+import&tag=myhawa07-20,0.45,2,,,,Toys & Games/Space Battleship Yamato 2199 Yamato Girls Collection Misaki Yuria Pilot Suit Version PVC Figure/Megahouse,Japan Import,,,,,
Toys & Games,Action Fugures,,SEGA,WORKING '! ! Premium Figure Yamada Aoi working anime girl cat ears toy prize Sega (japan import),B00AY9W3ES,,31mS2rPmnUL.jpg/31mS2rPmnUL.jpg/31mS2rPmnUL.jpg/31mS2rPmnUL.jpg/31mS2rPmnUL.jpg/31mS2rPmnUL.jpg/31mS2rPmnUL.jpg,29.18,,100,,1,http://www.amazon.com/WORKING-Premium-Figure-Yamada-working/dp/B00AY9W3ES/ref=sr_1_234?s=toys-and-games&ie=UTF8&qid=1389879009&sr=1-234&keywords=Japan+import&tag=myhawa07-20,4.77,2,,,,Toys & Games/WORKING '! ! Premium Figure Yamada Aoi working anime girl cat ears toy prize Sega (japan import)/SEGA,,,,,,
Toys & Games,Action Fugures,,Kotobukiya,Star Wars: IG-88 ArtFX Statue,B001135JL0,"Kotobukiya expands its line of statues with a series of six popular bounty hunters from the Star Wars saga. Second in the series is the highly sought after IG-88. IG-88 is a tall, spindly humanoid droid completely loaded with a deadly gas dispenser, a flamethrower, a sonic stunner, a pulse cannon and a neural inhibitor projectile launcher. IG-88 became a bounty hunter and achieved legendary notoriety having killed over 150 beings. He had ""dismantle-on-sight"" warrants in over 40 systems before he answered Darth Vader's call to capture the Millennium Falcon. Each of the Bounty Hunters will come with a special bonus part-collect all six bounty hunters and create a $100 full-size Darth Vader statue from the bonus parts. IG-88's bonus part is Darth Vader's display base. With its large scale, this statue is a snap-fit kit that can be easily put together in seconds without glue or modeling skill.",41-cQNBTUML.jpg/41ARNX80htL.jpg/41Bpp8ZEvWL.jpg/41458O7AyaL.jpg/41e3dp8FKwL.jpg//41-cQNBTUML.jpg,89.49,,100,,1,http://www.amazon.com/Star-Wars-IG-88-ArtFX-Statue/dp/B001135JL0/ref=sr_1_235?s=toys-and-games&ie=UTF8&qid=1389879009&sr=1-235&keywords=Japan+import&tag=myhawa07-20,0.9,2,,,,Toys & Games/Star Wars: IG-88 ArtFX Statue/Kotobukiya,"Kotobukiya expands its line of statues with a series of six popular bounty hunters from the Star Wars saga. Second in the series is the highly sought after IG-88. IG-88 is a tall, spindly humanoid droid completely loaded with a deadly gas dispenser, a flamethrower, a sonic stunner, a pulse cannon and a neural inhibitor projectile launcher. IG-88 became a bounty hunter and achieved legendary notoriety having killed over 150 beings. He had ""dismantle-on-sight"" warrants in over 40 systems before he answered Darth Vader's call to capture the Millennium Falcon. Each of the Bounty Hunters will come with a special bonus part-collect all six bounty hunters and create a $100 full-size Darth Vader statue from the bonus parts. IG-88's bonus part is Darth Vader's display base. With its large scale, this statue is a snap-fit kit that can be easily put together in seconds without glue or modeling skill.",,,,,
Toys & Games,Action Fugures,,Devilman,"Devilman: More Than Human 8"" Action Figure - Welvath",B000BSF48Y,"Blister pack figure. Comes with two extra heads you can switch. Figure is 8.3"" tall and made of PVC. Includes bonus parts and comes with a simple design base.",51JzONXb4WL.jpg/51ECNGzz1IL.jpg/51NWfNy2BVWL.jpg//51JzONXb4WL.jpg/51JzONXb4WL.jpg/51JzONXb4WL.jpg,28,,100,,1,http://www.amazon.com/Devilman-Human-Action-Figure-Welvath/dp/B000BSF48Y/ref=sr_1_193?s=toys-and-games&ie=UTF8&qid=1389878852&sr=1-193&keywords=Japan+import&tag=myhawa07-20,1.08,2,,,,"Toys & Games/Devilman: More Than Human 8"" Action Figure - Welvath/Devilman","Blister pack figure. Comes with two extra heads you can switch. Figure is 8.3"" tall and made of PVC. Includes bonus parts and comes with a simple design base.",,,,,
Toys & Games,Action Fugures,,Macross,Macross F Frontier SQ SHERYL NOME PVC Figure 7 Seven X Crossover 30th Basara Cosplay Version,B00APFI4L2,"Macross Frontier F Sheryl Nome SQ PVC Figure (Macross 7 Nekki Basara Cosplay Ver). Brand New 30th Anniversary Special Quality (SQ) Edition. Costume X Crossover theme. Figure is approximately ~8.5"" inches tall, when on base. Please ask any questions before purchasing. Nov. 2012 Release. Japan Import. Made by Banpresto. UPC/JAN CODE: 4983164481662. 48166",513Hq5m5tkL.jpg/41ebX-QAw0L.jpg/41Pg9q0i0pL.jpg/41RMQXTyTIL.jpg/51QoQ1wr6fL.jpg/418OX2qerzL.jpg/,29.99,,100,,1,http://www.amazon.com/Macross-Frontier-Crossover-Cosplay-Version/dp/B00APFI4L2/ref=sr_1_194?s=toys-and-games&ie=UTF8&qid=1389878852&sr=1-194&keywords=Japan+import&tag=myhawa07-20,0.45,2,,,,Toys & Games/Macross F Frontier SQ SHERYL NOME PVC Figure 7 Seven X Crossover 30th Basara Cosplay Version/Macross,"Macross Frontier F Sheryl Nome SQ PVC Figure (Macross 7 Nekki Basara Cosplay Ver). Brand New 30th Anniversary Special Quality (SQ) Edition. Costume X Crossover theme. Figure is approximately ~8.5"" inches tall, when on base. Please ask any questions before purchasing. Nov. 2012 Release. Japan Import. Made by Banpresto. UPC/JAN CODE: 4983164481662. 48166",,,,,
Toys & Games,Action Fugures,,CM's Corporation,CM's Corporation Gutto-Kuru 018: Creamy Mami PVC Figure,B00CLMER18,"From CM's Corporation. This gorgeous figure recreates the melodious Magic Angel in glorious detail. She stands roughly 8"" tall on her display base.",31t1nVaEB8L.jpg/41bdyZzsqNL.jpg/414UL1O2Bq8L.jpg/41Ld-ziBmZL.jpg/41fRJgpeubL.jpg/4191qKpmOoL.jpg/31lYe36whRL.jpg,76.66,,100,,1,http://www.amazon.com/CMs-Corporation-Gutto-Kuru-018-Creamy/dp/B00CLMER18/ref=sr_1_195?s=toys-and-games&ie=UTF8&qid=1389878852&sr=1-195&keywords=Japan+import&tag=myhawa07-20,4.05,2,,,,Toys & Games/CM's Corporation Gutto-Kuru 018: Creamy Mami PVC Figure/CM's Corporation,"From CM's Corporation. This gorgeous figure recreates the melodious Magic Angel in glorious detail. She stands roughly 8"" tall on her display base.",,,,,
Toys & Games,Action Fugures,,Kotobukiya,Kotobukiya To Heart 2 DX Plus: 1:4 Scale Tamaki Kousaka Ani-Statue,B007C36OAS,"A Kotobukiya Japanese import. Fans around the world can't get enough of Kotobukiya's To Heart 2 Ani-Statue collection, with some of the hottest bishoujo beauties eVersion. Now, to celebrate the recently released To Heart 2 DX Plus enhanced version, the most popular of the To Heart ladies returns to take the line in a whole new direction. That's right, it's TAMAKI KOUSAKA. Tamaki is the first _ｼ scale bishoujo statue, making her the largest such statue produced by Kotobukiya to date. The voluptuous beauty crouches on the ground, clutching a gigantic popsicle and trying desperately to lick it as it melts in her arms. The seductive pose along with Tamaki's tiny bikini makes this one hot babe, and her beautifully sculpted features are sure to cause some heat waves of their own as part of your display. Because of the larger scale you can really see the attention to details including the girl's intricately sculpted hair and the adorable bows on her swimsuit. Sculpted by Masato Abe, this stunning _ｼ scale Tamaki is nearly 11"" tall in her crouching pose, and she comes with a special cushion on which to rest.",41gZU1T6ukL.jpg/41gZU1T6ukL.jpg/41gZU1T6ukL.jpg/41gZU1T6ukL.jpg/41gZU1T6ukL.jpg/41gZU1T6ukL.jpg/41gZU1T6ukL.jpg,75.99,,100,,1,http://www.amazon.com/Kotobukiya-To-Heart-Plus-Ani-Statue/dp/B007C36OAS/ref=sr_1_196?s=toys-and-games&ie=UTF8&qid=1389878852&sr=1-196&keywords=Japan+import&tag=myhawa07-20,1.98,2,,,,Toys & Games/Kotobukiya To Heart 2 DX Plus: 1:4 Scale Tamaki Kousaka Ani-Statue/Kotobukiya,"A Kotobukiya Japanese import. Fans around the world can't get enough of Kotobukiya's To Heart 2 Ani-Statue collection, with some of the hottest bishoujo beauties eVersion. Now, to celebrate the recently released To Heart 2 DX Plus enhanced version, the most popular of the To Heart ladies returns to take the line in a whole new direction. That's right, it's TAMAKI KOUSAKA. Tamaki is the first _ｼ scale bishoujo statue, making her the largest such statue produced by Kotobukiya to date. The voluptuous beauty crouches on the ground, clutching a gigantic popsicle and trying desperately to lick it as it melts in her arms. The seductive pose along with Tamaki's tiny bikini makes this one hot babe, and her beautifully sculpted features are sure to cause some heat waves of their own as part of your display. Because of the larger scale you can really see the attention to details including the girl's intricately sculpted hair and the adorable bows on her swimsuit. Sculpted by Masato Abe, this stunning _ｼ scale Tamaki is nearly 11"" tall in her crouching pose, and she comes with a special cushion on which to rest.",,,,,
